feed_id,trip_uid,source_trip_id,route_uid,source_route_id,service_uid,source_service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_uid,source_shape_id,operator_name,service_name,route_name
mnr,mnr:246129324612943+2327193+0,246129324612943+2327193+0,mnr:3,3,mnr:246129324612943,246129324612943,Stamford,1330,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327199+1,246129324612943+2327199+1,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1331,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327204+0,246129324612943+2327204+0,mnr:3,3,mnr:246129324612943,246129324612943,Stamford,1332,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327207+1,246129324612943+2327207+1,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1333,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327213+0,246129324612943+2327213+0,mnr:3,3,mnr:246129324612943,246129324612943,Stamford,1334,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327219+1,246129324612943+2327219+1,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1335,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327225+0,246129324612943+2327225+0,mnr:3,3,mnr:246129324612943,246129324612943,Stamford,1336,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327231+0,246129324612943+2327231+0,mnr:3,3,mnr:246129324612943,246129324612943,Stamford,1338,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327238+0,246129324612943+2327238+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1339,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327244+0,246129324612943+2327244+0,mnr:3,3,mnr:246129324612943,246129324612943,Stamford,1340,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327250+0,246129324612943+2327250+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1341,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327256+0,246129324612943+2327256+0,mnr:3,3,mnr:246129324612943,246129324612943,Stamford,1342,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327264+1,246129324612943+2327264+1,mnr:3,3,mnr:246129324612943,246129324612943,Stamford,1346,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327270+0,246129324612943+2327270+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1347,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327276+0,246129324612943+2327276+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1349,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327282+0,246129324612943+2327282+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1351,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327288+1,246129324612943+2327288+1,mnr:3,3,mnr:246129324612943,246129324612943,Stamford,1352,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327291+0,246129324612943+2327291+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1353,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327295+0,246129324612943+2327295+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1355,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327318+0,246129324612943+2327318+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1359,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327333+0,246129324612943+2327333+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1361,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327339+1,246129324612943+2327339+1,mnr:3,3,mnr:246129324612943,246129324612943,Old Greenwich,1362,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327346+0,246129324612943+2327346+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1363,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327353+0,246129324612943+2327353+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1365,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327359+0,246129324612943+2327359+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1367,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327367+1,246129324612943+2327367+1,mnr:3,3,mnr:246129324612943,246129324612943,Stamford,1368,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327385+0,246129324612943+2327385+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1371,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327391+0,246129324612943+2327391+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1373,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327405+0,246129324612943+2327405+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1375,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327416+0,246129324612943+2327416+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1379,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327421+0,246129324612943+2327421+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1381,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327429+1,246129324612943+2327429+1,mnr:3,3,mnr:246129324612943,246129324612943,Stamford,1382,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327433+0,246129324612943+2327433+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1383,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327438+0,246129324612943+2327438+0,mnr:3,3,mnr:246129324612943,246129324612943,Stamford,1384,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327444+0,246129324612943+2327444+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1385,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327451+0,246129324612943+2327451+0,mnr:3,3,mnr:246129324612943,246129324612943,Stamford,1386,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327457+0,246129324612943+2327457+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1387,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327464+0,246129324612943+2327464+0,mnr:3,3,mnr:246129324612943,246129324612943,Stamford,1388,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327470+0,246129324612943+2327470+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1389,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327476+0,246129324612943+2327476+0,mnr:3,3,mnr:246129324612943,246129324612943,Stamford,1390,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327483+0,246129324612943+2327483+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1391,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327490+0,246129324612943+2327490+0,mnr:3,3,mnr:246129324612943,246129324612943,Stamford,1392,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327496+0,246129324612943+2327496+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1393,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327506+0,246129324612943+2327506+0,mnr:3,3,mnr:246129324612943,246129324612943,Stamford,1394,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327512+0,246129324612943+2327512+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1395,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327518+0,246129324612943+2327518+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1397,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327525+0,246129324612943+2327525+0,mnr:3,3,mnr:246129324612943,246129324612943,Stamford,1398,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327531+0,246129324612943+2327531+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1399,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327545+0,246129324612943+2327545+0,mnr:3,3,mnr:246129324612943,246129324612943,Stamford,1404,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327556+1,246129324612943+2327556+1,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1407,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327562+1,246129324612943+2327562+1,mnr:3,3,mnr:246129324612943,246129324612943,Stamford,1408,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327574+1,246129324612943+2327574+1,mnr:3,3,mnr:246129324612943,246129324612943,Stamford,1410,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327580+0,246129324612943+2327580+0,mnr:3,3,mnr:246129324612943,246129324612943,New Haven,1416,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327586+1,246129324612943+2327586+1,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1417,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327596+1,246129324612943+2327596+1,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1429,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327609+1,246129324612943+2327609+1,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1433,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327615+1,246129324612943+2327615+1,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1437,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327640+1,246129324612943+2327640+1,mnr:3,3,mnr:246129324612943,246129324612943,South Norwalk,1458,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327651+0,246129324612943+2327651+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1471,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327741+1,246129324612943+2327741+1,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1509,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327748+1,246129324612943+2327748+1,mnr:3,3,mnr:246129324612943,246129324612943,New Haven-State St,1510,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327753+1,246129324612943+2327753+1,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1511,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327775+1,246129324612943+2327775+1,mnr:3,3,mnr:246129324612943,246129324612943,New Haven-State St,1514,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327787+1,246129324612943+2327787+1,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1517,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327801+0,246129324612943+2327801+0,mnr:3,3,mnr:246129324612943,246129324612943,New Haven,1520,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327815+0,246129324612943+2327815+0,mnr:3,3,mnr:246129324612943,246129324612943,New Haven,1524,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327837+0,246129324612943+2327837+0,mnr:3,3,mnr:246129324612943,246129324612943,New Haven,1528,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327843+1,246129324612943+2327843+1,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1529,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327864+0,246129324612943+2327864+0,mnr:3,3,mnr:246129324612943,246129324612943,New Haven,1532,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327869+1,246129324612943+2327869+1,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1533,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327905+1,246129324612943+2327905+1,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1539,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327908+0,246129324612943+2327908+0,mnr:3,3,mnr:246129324612943,246129324612943,New Haven,1540,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327935+0,246129324612943+2327935+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1545,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327947+1,246129324612943+2327947+1,mnr:3,3,mnr:246129324612943,246129324612943,New Haven,1548,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327952+0,246129324612943+2327952+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1549,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327966+1,246129324612943+2327966+1,mnr:3,3,mnr:246129324612943,246129324612943,New Haven,1552,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327971+0,246129324612943+2327971+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1553,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327991+1,246129324612943+2327991+1,mnr:3,3,mnr:246129324612943,246129324612943,New Haven,1556,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2327997+0,246129324612943+2327997+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1557,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2328005+1,246129324612943+2328005+1,mnr:3,3,mnr:246129324612943,246129324612943,New Haven,1560,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2328008+0,246129324612943+2328008+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1561,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2328044+1,246129324612943+2328044+1,mnr:3,3,mnr:246129324612943,246129324612943,New Haven,1568,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2328047+0,246129324612943+2328047+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1569,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2328070+1,246129324612943+2328070+1,mnr:3,3,mnr:246129324612943,246129324612943,New Haven,1572,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2328073+0,246129324612943+2328073+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1573,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2328132+0,246129324612943+2328132+0,mnr:3,3,mnr:246129324612943,246129324612943,Grand Central,1581,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2328259+1,246129324612943+2328259+1,mnr:3,3,mnr:246129324612943,246129324612943,Stamford,1633,1,,mnr:5,5,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2328262+0,246129324612943+2328262+0,mnr:3,3,mnr:246129324612943,246129324612943,New Haven-State St,1638,0,,mnr:16,16,Metro-North,New Haven Line,New Haven Line
mnr,mnr:246129324612943+2328265+1,246129324612943+2328265+1,mnr:4,4,mnr:246129324612943,246129324612943,Grand Central,1707,1,,mnr:8,8,Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch
mnr,mnr:246129324612943+2328270+1,246129324612943+2328270+1,mnr:4,4,mnr:246129324612943,246129324612943,New Canaan,1710,0,,mnr:19,19,Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch
mnr,mnr:246129324612943+2328275+1,246129324612943+2328275+1,mnr:4,4,mnr:246129324612943,246129324612943,Grand Central,1711,1,,mnr:8,8,Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch
mnr,mnr:246129324612943+2328281+1,246129324612943+2328281+1,mnr:4,4,mnr:246129324612943,246129324612943,New Canaan,1712,0,,mnr:19,19,Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch
mnr,mnr:246129324612943+2328288+0,246129324612943+2328288+0,mnr:4,4,mnr:246129324612943,246129324612943,New Canaan,1716,0,,mnr:19,19,Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch
mnr,mnr:246129324612943+2328291+0,246129324612943+2328291+0,mnr:4,4,mnr:246129324612943,246129324612943,New Canaan,1718,0,,mnr:19,19,Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch
mnr,mnr:246129324612943+2328294+1,246129324612943+2328294+1,mnr:4,4,mnr:246129324612943,246129324612943,Grand Central,1723,1,,mnr:8,8,Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch
mnr,mnr:246129324612943+2328300+0,246129324612943+2328300+0,mnr:4,4,mnr:246129324612943,246129324612943,New Canaan,1726,0,,mnr:19,19,Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch
mnr,mnr:246129324612943+2328303+0,246129324612943+2328303+0,mnr:4,4,mnr:246129324612943,246129324612943,New Canaan,1730,0,,mnr:19,19,Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch
mnr,mnr:246129324612943+2328306+1,246129324612943+2328306+1,mnr:4,4,mnr:246129324612943,246129324612943,Grand Central,1731,1,,mnr:8,8,Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch
mnr,mnr:246129324612943+2328311+0,246129324612943+2328311+0,mnr:4,4,mnr:246129324612943,246129324612943,New Canaan,1734,0,,mnr:19,19,Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch
